t_h,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),XMV(12),deriv_norm
0.011000,0.002347,85.481450,105.410184,0.218004,30.821728,40.397231,2649.346093,74.204773,119.874313,0.299204,79.286650,49.121564,2575.483020,25.056703,48.626810,3012.758156,22.732678,66.735204,224.376634,344.304919,94.610885,77.307523,1.387158,1.187554,0.542158,1.348642,22.210000,34.494609,37.221564,45.126810,47.445735,41.105813,18.113491,50.000000,9.493921e2
0.012000,0.004061,103.633468,125.389586,0.148209,31.201349,40.634851,2642.202939,74.434248,119.729091,0.292396,79.180298,50.633884,2567.289130,24.617269,49.292075,3004.050404,22.494998,66.870139,221.875272,344.099759,94.599667,77.296292,1.513263,1.295513,0.591445,1.471246,22.210000,33.780294,38.733884,45.792075,47.445735,41.105813,18.113491,50.000000,7.128266e2
0.013000,0.007045,103.340442,108.502099,0.243113,31.072382,40.154617,2634.549362,74.815153,119.614213,0.287832,79.076576,48.724260,2559.933541,25.051271,49.145805,2995.446401,22.456654,66.962622,220.757438,344.106226,94.604252,77.291215,1.639368,1.403472,0.640732,1.593850,22.210000,33.014936,36.824260,45.645805,47.445735,41.105813,18.113491,50.000000,7.135886e2
0.014000,0.006881,134.564599,126.802302,0.340803,31.304286,40.181782,2627.730197,74.769646,119.483595,0.279916,78.979098,50.235025,2552.930416,24.512499,48.526688,2987.207110,22.161967,67.090572,222.571924,344.293531,94.618078,77.290730,1.765474,1.511432,0.690020,1.716454,22.210000,32.333020,38.335025,45.026688,47.445735,41.105813,18.113491,50.000000,7.400846e2
0.015000,0.005165,121.711994,98.890987,0.230716,31.572653,40.053442,2621.247250,74.719767,119.331049,0.272310,78.881513,49.013696,2545.215493,25.067226,51.774187,2978.382986,22.266907,67.241067,219.673178,344.433172,94.604582,77.283275,1.891579,1.619391,0.739307,1.839058,22.210000,31.684725,37.113696,48.274187,47.445735,41.105813,18.113491,50.000000,7.103136e2
0.016000,0.007100,115.471747,119.717302,0.303199,31.143797,40.155408,2614.031980,75.087643,119.180441,0.268125,78.777223,48.899715,2538.683460,24.533586,48.231862,2970.131428,22.908403,67.343129,218.202590,344.493250,94.607202,77.297288,2.017684,1.727351,0.788594,1.961661,22.210000,30.963198,36.999715,44.731862,47.445735,41.105813,18.113491,50.000000,1.492319e3
0.017000,0.009494,94.713504,152.452572,0.349202,30.691681,40.034849,2607.682701,74.295303,119.025550,0.261515,78.699715,48.741839,2531.658893,24.587351,52.233190,2962.100217,22.507562,67.463970,218.563701,343.844968,94.599376,77.301205,2.143789,1.835310,0.837881,2.084265,22.210000,30.328270,36.841839,48.733190,47.445735,41.105813,18.113491,50.000000,1.084465e3
0.018000,0.006756,128.422045,138.409814,0.210087,31.484432,39.868438,2600.211432,73.764816,118.840181,0.257848,78.582356,49.381890,2523.941566,24.207947,50.133290,2954.242369,23.102623,67.572360,218.849598,343.857194,94.604539,77.313465,2.269895,1.943269,0.887168,2.206869,22.210000,29.581143,37.481890,46.633290,47.445735,41.105813,18.113491,50.000000,1.518498e3
0.019000,0.007698,141.655585,150.992418,0.377483,31.391313,40.043264,2594.120783,73.918219,118.648101,0.252752,78.488532,50.661825,2518.335155,24.527811,50.265766,2946.208822,22.858032,67.697071,217.153338,344.099133,94.596132,77.302504,2.396000,2.051229,0.936455,2.329473,22.210000,28.972078,38.761825,46.765766,47.445735,41.105813,18.113491,50.000000,7.079938e2
0.020000,0.006732,113.519167,197.661405,0.293208,31.480623,39.896475,2587.412826,74.177543,118.493070,0.245133,78.401632,47.421108,2510.739194,24.956434,50.997521,2938.851209,22.868265,67.767325,216.164969,344.339460,94.607590,77.306761,2.522105,2.159188,0.985742,2.452077,22.210000,28.301283,35.521108,47.497521,47.445735,41.105813,18.113491,50.000000,7.655612e2
0.021000,0.009068,149.147704,153.914557,0.349198,31.621825,39.604477,2580.501886,73.964853,118.288868,0.239250,78.314946,49.508195,2504.857197,24.002299,49.657355,2931.219533,22.955996,67.910671,213.985764,343.748045,94.592351,77.294672,2.648210,2.267148,1.035029,2.574681,22.210000,27.610189,37.608195,46.157355,47.445735,41.105813,18.113491,50.000000,1.284895e3
0.022000,0.007920,137.695155,181.273098,0.287475,31.289318,39.135224,2574.669591,73.202115,118.079199,0.233114,78.221923,48.772048,2499.012510,24.346306,47.581298,2924.158358,22.824770,67.984742,213.316452,344.296239,94.583852,77.294676,2.774316,2.375107,1.084317,2.697285,22.210000,27.026959,36.872048,44.081298,47.445735,41.105813,18.113491,50.000000,6.779827e2
0.023000,0.009699,148.327631,177.273204,0.350113,31.544231,39.925129,2568.539475,74.311415,117.877859,0.228720,78.115778,50.047227,2492.076896,24.233803,50.139619,2917.328272,22.022662,68.099571,216.841623,344.150049,94.595533,77.295209,2.900421,2.483067,1.133604,2.819888,22.210000,26.413948,38.147227,46.639619,47.445735,41.105813,18.113491,50.000000,1.319194e3
0.024000,0.008819,160.218990,193.460584,0.429224,31.459556,39.421957,2562.797283,74.714721,117.658545,0.222002,78.029960,49.179650,2485.967708,24.722130,51.667208,2910.074849,22.510945,68.193267,215.758787,344.080081,94.600828,77.284710,3.026526,2.591026,1.182891,2.942492,22.210000,25.839728,37.279650,48.167208,47.445735,41.105813,18.113491,50.000000,6.653593e2
0.025000,0.011691,152.548031,193.387032,0.416947,31.301755,39.482402,2556.355473,73.334076,117.465012,0.216260,77.937771,48.011072,2480.177224,24.672773,50.493373,2903.251958,22.943072,68.284595,212.761059,344.454565,94.593177,77.301616,3.152632,2.698985,1.232178,3.065096,22.210000,25.195547,36.111072,46.993373,47.445735,41.105813,18.113491,50.000000,1.106657e3
0.026000,0.011529,158.496705,228.608219,0.405434,31.743257,39.863624,2551.411430,73.091479,117.220979,0.209088,77.862589,46.391609,2474.520072,24.055145,48.955609,2896.505658,22.689306,68.381116,212.849646,344.444309,94.606017,77.304364,3.278737,2.806945,1.281465,3.187700,22.210000,24.701143,34.491609,45.455609,47.445735,41.105813,18.113491,50.000000,6.781104e2
0.027000,0.012344,175.248974,174.682289,0.486850,31.253118,38.852616,2545.069782,73.408943,117.000185,0.207848,77.757719,50.168627,2467.898202,22.985834,50.403897,2889.486533,22.416208,68.480894,215.272372,344.018812,94.602785,77.291391,3.404842,2.914904,1.330752,3.310304,22.210000,24.066978,38.268627,46.903897,47.445735,41.105813,18.113491,50.000000,1.159905e3
0.028000,0.012150,163.990080,215.168964,0.403368,31.698656,39.147330,2539.220794,73.208438,116.756323,0.202779,77.666585,49.178862,2462.808865,24.328598,49.192668,2883.348906,22.578672,68.553428,210.067416,344.145975,94.596919,77.291136,3.530947,3.022864,1.380039,3.432908,22.210000,23.482079,37.278862,45.692668,47.445735,41.105813,18.113491,50.000000,1.366864e3
0.029000,0.012558,193.906083,269.628973,0.497165,31.541682,39.034391,2534.284672,72.912011,116.533149,0.195792,77.592486,49.256342,2457.828776,24.501463,50.676878,2876.854314,22.111201,68.638371,211.421912,343.791735,94.591855,77.292036,3.657053,3.130823,1.429326,3.555511,22.210000,22.988467,37.356342,47.176878,47.445735,41.105813,18.113491,50.000000,5.903923e2
0.030000,0.016381,172.183566,257.623686,0.510422,31.459547,38.901275,2528.546124,73.441607,116.294329,0.190379,77.498952,49.253778,2452.189943,24.387975,50.187142,2870.241226,22.875864,68.733061,209.388575,344.128583,94.601033,77.292528,3.783158,3.238782,1.478613,3.678115,22.210000,22.414612,37.353778,46.687142,47.445735,41.105813,18.113491,50.000000,5.408592e2
0.031000,0.015632,204.009444,230.714883,0.485321,31.718878,38.924819,2523.315493,72.719240,116.023595,0.187354,77.419298,50.014097,2446.885828,24.266997,50.062778,2864.363799,22.663332,68.796063,208.961846,344.124766,94.587889,77.311050,3.909263,3.346742,1.527901,3.800719,22.210000,21.891549,38.114097,46.562778,47.445735,41.105813,18.113491,50.000000,5.577467e2
0.032000,0.016723,196.570842,262.464604,0.564048,31.588441,39.282365,2518.091967,73.166891,115.794648,0.181706,77.336933,50.379987,2442.318528,24.669261,50.654738,2858.573997,22.503714,68.885963,210.536054,343.749133,94.595860,77.276039,4.035368,3.454701,1.577188,3.923323,22.210000,21.369197,38.479987,47.154738,47.445735,41.105813,18.113491,50.000000,5.399952e2
0.033000,0.017666,237.055023,294.435056,0.538787,31.735778,39.101049,2513.579778,73.206551,115.501194,0.179865,77.245238,49.193236,2437.385542,25.028447,50.308265,2852.525279,22.744135,68.971410,208.755081,343.970050,94.588385,77.295933,4.161474,3.562661,1.626475,4.045927,22.210000,20.917978,37.293236,46.808265,47.445735,41.105813,18.113491,50.000000,5.309655e2
0.034000,0.017675,232.649334,246.188552,0.601724,31.430969,39.187826,2508.682464,72.760203,115.276937,0.173353,77.157597,47.300872,2431.892513,24.417296,50.360342,2846.766565,22.722173,68.990527,207.466355,343.957166,94.598901,77.299169,4.287579,3.670620,1.675762,4.168531,22.210000,20.428246,35.400872,46.860342,47.445735,41.105813,18.113491,50.000000,4.901504e2
0.035000,0.014761,234.541180,279.287472,0.545047,31.745332,39.089638,2503.802019,72.749826,115.015574,0.170025,77.097375,48.553506,2427.148755,23.520805,50.145167,2841.844375,22.581010,69.091183,207.069012,343.680843,94.600844,77.274185,4.413684,3.778579,1.725049,4.291135,22.210000,19.940202,36.653506,46.645167,47.445735,41.105813,18.113491,50.000000,1.171946e3
0.036000,0.017738,239.917997,335.294242,0.660942,31.747273,39.404099,2498.733991,72.597375,114.740786,0.166248,76.987989,47.793653,2422.055502,23.730751,50.008435,2835.611686,22.605774,69.182051,206.806777,344.109705,94.607654,77.299418,4.539789,3.886539,1.774336,4.413738,22.210000,19.433399,35.893653,46.508435,47.445735,41.105813,18.113491,50.000000,4.889679e2
0.037000,0.018617,245.967247,311.771311,0.591595,31.700180,38.838265,2494.790381,72.224846,114.486284,0.161666,76.902768,48.859165,2417.596627,23.615013,50.304804,2831.029021,22.548496,69.252116,207.071288,344.010356,94.602767,77.313306,4.665895,3.994498,1.823623,4.536342,22.210000,19.039038,36.959165,46.804804,47.445735,41.105813,18.113491,50.000000,4.980960e2
0.038000,0.017811,285.876404,348.281150,0.679196,31.676371,39.039714,2489.661434,72.554169,114.205716,0.158269,76.825251,49.594640,2413.586883,23.934371,49.375632,2825.043159,22.564728,69.299792,205.958015,343.952806,94.619620,77.284286,4.792000,4.102458,1.872910,4.658946,22.210000,18.526143,37.694640,45.875632,47.445735,41.105813,18.113491,50.000000,4.450033e2
0.039000,0.016933,248.832954,342.386238,0.715930,32.141360,38.505523,2485.255607,73.007325,113.952777,0.154973,76.728841,46.838843,2408.317669,24.598767,50.574116,2820.311406,22.414420,69.363878,206.159832,344.104393,94.601652,77.300796,4.918105,4.210417,1.922197,4.781550,22.210000,18.085561,34.938843,47.074116,47.445735,41.105813,18.113491,50.000000,5.579929e2
0.040000,0.017595,258.024384,367.649064,0.643985,32.166334,38.882323,2481.379847,72.506285,113.671150,0.150356,76.646946,49.441206,2403.997433,23.536046,50.234083,2814.979945,22.415497,69.432450,204.624497,343.835252,94.602299,77.281274,5.044210,4.318377,1.971485,4.904154,22.210000,17.697985,37.541206,46.734083,47.445735,41.105813,18.113491,50.000000,1.138040e3
0.041000,0.017810,292.638189,321.632118,0.655548,32.224503,38.457889,2476.619853,71.472961,113.374471,0.147664,76.553114,49.247857,2400.443742,24.133321,48.690584,2810.194125,22.494167,69.503866,204.047843,343.715781,94.594999,77.314156,5.170316,4.426336,2.020772,5.026758,22.210000,17.221985,37.347857,45.190584,47.445735,41.105813,18.113491,50.000000,7.763378e2
0.042000,0.020390,277.861865,343.897896,0.692808,31.974904,38.249154,2472.296559,71.829359,113.126453,0.142653,76.470619,47.092428,2396.226844,24.095089,49.312055,2805.322212,21.943435,69.547141,203.671308,344.110791,94.613191,77.297880,5.296421,4.534295,2.070059,5.149361,22.210000,16.789656,35.192428,45.812055,47.445735,41.105813,18.113491,50.000000,7.788595e2
0.043000,0.022148,282.882908,376.008895,0.747950,32.093183,38.433006,2468.205769,71.497410,112.860742,0.140520,76.392982,49.827557,2391.470009,23.501759,49.428939,2800.603113,22.187258,69.610263,205.043216,344.192067,94.590310,77.280884,5.422526,4.642255,2.119346,5.271965,22.210000,16.380577,37.927557,45.928939,47.445735,41.105813,18.113491,50.000000,9.664575e2
0.044000,0.021095,286.888818,359.527612,0.813164,31.849760,38.767150,2464.438807,71.399032,112.570974,0.134240,76.313719,48.296397,2388.081803,24.345514,50.379500,2795.687087,22.188388,69.671756,203.958312,343.728813,94.589795,77.291606,5.548631,4.750214,2.168633,5.394569,22.210000,16.003881,36.396397,46.879500,47.445735,41.105813,18.113491,50.000000,9.280531e2
0.045000,0.020045,269.067093,390.016546,0.780636,31.704972,38.588362,2460.816974,71.956222,112.280852,0.130412,76.216097,47.335833,2383.736297,23.957631,48.516759,2791.739563,22.323653,69.730355,205.409905,344.286559,94.605084,77.278482,5.674737,4.858174,2.217920,5.517173,22.210000,15.641697,35.435833,45.016759,47.445735,41.105813,18.113491,50.000000,5.008983e2
0.046000,0.020611,298.605233,431.038197,0.792554,31.936263,38.283761,2457.129243,71.090884,111.993993,0.128721,76.123688,48.799260,2380.362439,23.525958,47.170866,2787.496384,21.972466,69.794166,201.745530,343.837664,94.589613,77.289951,5.800842,4.966133,2.267207,5.639777,22.210000,15.272924,36.899260,43.670866,47.445735,41.105813,18.113491,50.000000,7.088372e2
0.047000,0.023204,318.690736,446.155064,0.841105,32.009783,38.240812,2452.877380,71.224956,111.734045,0.123687,76.059917,49.527056,2376.554565,23.973708,50.702158,2782.314640,21.586717,69.841797,203.709359,343.349733,94.596821,77.304449,5.926947,5.074092,2.316494,5.762381,22.210000,14.847738,37.627056,47.202158,47.445735,41.105813,18.113491,50.000000,1.034889e3
0.048000,0.021037,326.511104,376.929646,0.818477,31.989736,38.426839,2449.668747,71.280386,111.444662,0.124973,75.978208,48.356359,2373.601515,24.172466,49.454959,2778.555352,21.865592,69.881875,204.795425,343.989467,94.600144,77.300415,6.053053,5.182052,2.365782,5.884984,22.210000,14.526875,36.456359,45.954959,47.445735,41.105813,18.113491,50.000000,1.302130e3
0.049000,0.024123,319.253835,406.924443,0.816857,31.947757,38.598711,2446.705456,71.179107,111.169479,0.119317,75.882056,47.134326,2369.813605,24.036571,50.756394,2774.364386,21.998388,69.922756,199.649599,343.726822,94.593020,77.286285,6.179158,5.290011,2.415069,6.007588,22.210000,14.230546,35.234326,47.256394,47.445735,41.105813,18.113491,50.000000,3.597350e2
0.050000,0.023274,348.106429,433.701955,0.928433,32.156163,38.303301,2442.887835,71.343043,110.882126,0.114837,75.794906,46.711225,2366.202016,23.534196,50.948205,2770.585207,22.390116,70.002788,200.167784,343.932256,94.598887,77.300498,6.305263,5.397971,2.464356,6.130192,22.210000,13.848784,34.811225,47.448205,47.445735,41.105813,18.113491,50.000000,7.791307e2
0.051000,0.022502,338.256387,464.824683,0.895392,32.282756,38.137846,2438.918160,70.694122,110.606236,0.115845,75.710156,48.931723,2363.165047,22.954079,49.367286,2766.570660,22.759327,70.030479,202.144823,343.974285,94.611182,77.311490,6.431368,5.505930,2.513643,6.252796,22.210000,13.451816,37.031723,45.867286,47.445735,41.105813,18.113491,50.000000,5.969112e2
0.052000,0.027021,340.891208,441.855125,0.859922,32.393496,38.280193,2435.493578,70.654254,110.335418,0.113671,75.621316,48.633066,2359.898890,23.755922,48.376025,2762.880547,22.314902,70.064381,203.675253,344.020105,94.603343,77.287700,6.557474,5.613890,2.562930,6.375400,22.210000,13.109358,36.733066,44.876025,47.445735,41.105813,18.113491,50.000000,8.450686e2
0.053000,0.025242,371.198393,438.355782,0.914211,32.352993,38.277414,2432.724776,70.645382,110.043310,0.111784,75.551815,48.653603,2357.093405,23.671064,49.335230,2759.774729,21.901720,70.132957,200.554231,343.836668,94.618808,77.297565,6.683579,5.721849,2.612217,6.498004,22.210000,12.832478,36.753603,45.835230,47.445735,41.105813,18.113491,50.000000,8.016012e2
0.054000,0.025979,390.365441,439.889154,0.950445,32.235921,38.306484,2429.507131,70.589406,109.783503,0.105010,75.475231,46.842028,2353.968461,23.866116,48.576262,2755.693812,21.867287,70.154620,201.227221,343.794938,94.591012,77.299522,6.809684,5.829808,2.661504,6.620608,22.210000,12.510713,34.942028,45.076262,47.445735,41.105813,18.113491,50.000000,3.170222e2
0.055000,0.027243,395.579852,454.017741,0.960812,32.510667,38.124076,2427.150052,70.408264,109.509626,0.102875,75.384928,47.045667,2350.922283,23.179385,49.432107,2752.087534,21.742325,70.197838,200.339325,344.463891,94.593396,77.302008,6.935789,5.937768,2.710791,6.743211,22.210000,12.275005,35.145667,45.932107,47.445735,41.105813,18.113491,50.000000,8.601585e2
0.056000,0.024647,366.029127,510.304043,0.987501,32.048735,37.907576,2423.347619,70.523848,109.225265,0.102140,75.284401,48.111512,2348.065111,23.101315,52.242455,2748.902582,21.934519,70.241127,199.435347,343.813345,94.599395,77.303462,7.061895,6.045727,2.760078,6.865815,22.210000,11.894762,36.211512,48.742455,47.445735,41.105813,18.113491,50.000000,3.156957e2
0.057000,0.028204,406.900764,528.310560,0.922697,31.913561,38.464538,2420.905167,70.358077,108.984024,0.101670,75.207060,47.876959,2345.784166,23.268783,48.350410,2746.101955,22.681840,70.272906,200.060707,344.209792,94.592447,77.302321,7.188000,6.153687,2.809366,6.988419,22.210000,11.650517,35.976959,44.850410,47.445735,41.105813,18.113491,50.000000,1.571218e3
0.058000,0.027526,389.382265,493.599791,1.008590,32.573180,38.082159,2417.826056,69.832862,108.709496,0.097010,75.146398,50.183691,2342.380177,23.428896,49.108256,2742.439648,21.991306,70.301594,200.310851,344.021512,94.595990,77.297022,7.314105,6.261646,2.858653,7.111023,22.210000,11.342606,38.283691,45.608256,47.445735,41.105813,18.113491,50.000000,1.224938e3
0.059000,0.029026,418.661130,501.734237,1.037366,32.298604,38.407874,2415.705324,70.870092,108.425244,0.094147,75.066013,46.873827,2339.763996,24.274920,50.879409,2739.365320,21.922504,70.345592,198.281338,344.217677,94.593461,77.276003,7.440210,6.369605,2.907940,7.233627,22.210000,11.130532,34.973827,47.379409,47.445735,41.105813,18.113491,50.000000,1.215284e3
0.060000,0.028316,401.924857,538.276399,1.051212,32.755452,38.147997,2412.562069,69.891716,108.164892,0.091632,74.969198,47.792904,2337.424559,23.269516,50.988701,2736.532708,22.018340,70.383371,197.817248,343.966316,94.608297,77.307701,7.566316,6.477565,2.957227,7.356231,22.210000,10.816207,35.892904,47.488701,47.445735,41.105813,18.113491,50.000000,1.100734e3
0.061000,0.028208,444.360948,544.788775,1.042317,32.623044,37.899794,2409.979393,69.319587,107.881968,0.090212,74.879603,47.794411,2335.195380,23.440470,49.759635,2732.973882,22.530392,70.423627,199.312153,343.840093,94.613937,77.300553,7.692421,6.585524,3.006514,7.478834,22.210000,10.557939,35.894411,46.259635,47.445735,41.105813,18.113491,50.000000,4.483981e2
0.062000,0.031516,417.156903,484.833866,1.102867,32.560203,37.840716,2407.471423,70.575637,107.630072,0.086659,74.810492,46.714250,2332.248934,23.259056,49.556774,2730.159347,22.142304,70.454639,198.562446,344.004088,94.593818,77.312999,7.818526,6.693484,3.055801,7.601438,22.210000,10.307142,34.814250,46.056774,47.445735,41.105813,18.113491,50.000000,4.101457e2
0.063000,0.029051,461.500220,563.974171,1.175051,32.638219,37.937807,2405.437820,70.081755,107.372759,0.085750,74.745369,47.398882,2329.894278,22.856904,49.724614,2727.735600,21.872204,70.454948,200.562735,343.827978,94.611377,77.303473,7.944631,6.801443,3.105088,7.724042,22.210000,10.103782,35.498882,46.224614,47.445735,41.105813,18.113491,50.000000,5.684232e2
0.064000,0.030826,466.578401,525.772192,1.051056,32.527504,37.738430,2402.475151,69.259822,107.123571,0.080588,74.677750,47.692689,2327.939041,22.949854,50.602978,2725.052071,22.021413,70.483046,197.657963,344.080962,94.600052,77.300416,8.070737,6.909402,3.154375,7.846646,22.210000,9.807515,35.792689,47.102978,47.445735,41.105813,18.113491,50.000000,2.313732e2
0.065000,0.031254,447.578945,553.790427,1.173069,32.692814,37.839888,2400.190495,69.531742,106.876067,0.080547,74.581053,46.435120,2325.874173,23.332861,48.538795,2722.668843,22.172587,70.527226,201.744413,344.130176,94.593280,77.322263,8.196842,7.017362,3.203662,7.969250,22.210000,9.579050,34.535120,45.038795,47.445735,41.105813,18.113491,50.000000,4.190273e2
0.066000,0.031947,491.689352,567.591378,1.183278,32.604897,37.999050,2398.087034,69.319408,106.613792,0.075655,74.478759,46.472570,2323.506722,22.790073,50.874471,2719.933034,21.796993,70.566052,198.266558,344.345136,94.604498,77.297452,8.322947,7.125321,3.252950,8.091854,22.210000,9.368703,34.572570,47.374471,47.445735,41.105813,18.113491,50.000000,8.519059e2
0.067000,0.032118,470.097123,618.737543,1.223870,32.935303,38.183067,2396.262260,69.044698,106.370271,0.077510,74.404370,45.651755,2321.546479,22.705664,51.950709,2717.390722,22.270013,70.568126,196.818597,344.295588,94.587145,77.304421,8.449052,7.233281,3.302237,8.214457,22.210000,9.186226,33.751755,48.450709,47.445735,41.105813,18.113491,50.000000,7.795319e2
0.068000,0.033379,469.989757,582.791423,1.187033,32.749650,37.729116,2393.622921,68.629509,106.119049,0.073988,74.331255,46.815138,2319.785459,22.211104,51.099354,2714.398810,22.983575,70.601867,197.795970,344.349237,94.604658,77.301607,8.575158,7.341240,3.351524,8.337061,22.210000,8.922292,34.915138,47.599354,47.445735,41.105813,18.113491,50.000000,9.313897e2
0.069000,0.033743,470.554754,599.315517,1.214954,32.517940,38.074703,2392.064835,68.995708,105.873631,0.069455,74.242964,45.805262,2317.431351,22.513487,48.671668,2713.608869,22.567233,70.645674,198.144241,344.474956,94.610474,77.307448,8.701263,7.449200,3.400811,8.459665,22.210000,8.766483,33.905262,45.171668,47.445735,41.105813,18.113491,50.000000,3.305867e2
0.070000,0.034821,504.979614,609.872327,1.199821,32.505378,37.506879,2389.897851,69.065198,105.637554,0.069397,74.182884,46.463410,2316.075502,22.058555,50.028144,2710.479073,21.962912,70.657865,198.259536,344.240244,94.598030,77.300382,8.827368,7.557159,3.450098,8.582269,22.210000,8.549785,34.563410,46.528144,47.445735,41.105813,18.113491,50.000000,1.233258e3
0.071000,0.035828,498.451838,644.024352,1.333822,32.985377,38.092797,2388.416881,69.259842,105.404311,0.071350,74.114595,47.636004,2313.734177,22.258225,48.509719,2708.253062,22.090682,70.687043,195.086046,344.415293,94.600765,77.288845,8.953474,7.665118,3.499385,8.704873,22.210000,8.401688,35.736004,45.009719,47.445735,41.105813,18.113491,50.000000,2.058390e2
0.072000,0.034774,538.158925,621.334091,1.309143,32.822712,37.909942,2386.226800,69.001527,105.167414,0.066938,74.021534,46.161604,2311.999712,22.651525,50.461698,2706.592190,21.897021,70.691331,198.221203,344.367207,94.602115,77.301276,9.079579,7.773078,3.548672,8.827477,22.210000,8.182680,34.261604,46.961698,47.445735,41.105813,18.113491,50.000000,7.321375e2
