t_h,XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),XMV(12),deriv_norm
0.011000,0.247841,3648.612134,4490.492622,9.245986,26.907313,42.136740,2688.030028,70.968555,120.337798,0.321781,80.245414,49.487545,2617.263401,25.294071,48.644613,3082.493539,22.876140,66.053176,228.960267,341.773321,94.610885,77.307523,63.052630,53.979707,24.643558,61.301921,22.210000,38.363003,37.587545,45.144613,47.445735,41.105813,18.113491,50.000000,9.412893e2
0.012000,0.249325,3674.048994,4519.437350,9.213682,27.198826,42.472964,2688.170701,71.252688,120.298617,0.321177,80.243320,51.053201,2616.596882,24.898432,49.293174,3082.760314,22.644275,66.060480,227.316664,341.502689,94.599667,77.296292,63.052630,53.979707,24.643558,61.301921,22.210000,38.377070,39.153201,45.793174,47.445735,41.105813,18.113491,50.000000,6.603312e2
0.013000,0.251957,3675.747588,4505.000915,9.327558,27.000820,42.084126,2687.779043,71.692397,120.300148,0.322903,80.243206,49.195379,2616.730663,25.377702,49.129857,3082.979573,22.612671,66.026142,227.051140,341.459702,94.604252,77.291215,63.052630,53.979707,24.643558,61.301921,22.210000,38.337904,37.295379,45.629857,47.445735,41.105813,18.113491,50.000000,6.432968e2
0.014000,0.251374,3705.587500,4521.597553,9.431804,27.175286,42.197516,2688.163568,71.709576,120.295842,0.321302,80.248229,50.756220,2617.140053,24.880123,48.493866,3083.412612,22.323447,66.028727,229.708152,341.607393,94.618078,77.290730,63.052630,53.979707,24.643558,61.301921,22.210000,38.376357,38.856220,44.993866,47.445735,41.105813,18.113491,50.000000,6.368019e2
0.015000,0.249202,3689.197623,4489.332978,9.319952,27.397426,42.150671,2688.804698,71.726031,120.279057,0.319992,80.251888,49.583288,2616.745612,25.477929,51.726342,3083.094617,22.432310,66.056513,227.634087,341.720321,94.604582,77.283275,63.052630,53.979707,24.643558,61.301921,22.210000,38.440470,37.683288,48.226342,47.445735,41.105813,18.113491,50.000000,4.879748e2
0.016000,0.250661,3678.046964,4504.116135,9.385088,26.927124,42.331075,2688.615843,72.163668,120.273253,0.322055,80.247387,49.515975,2617.420593,24.983601,48.170014,3083.196771,23.086133,66.038179,226.972624,341.759416,94.607202,77.297288,63.052630,53.979707,24.643558,61.301921,22.210000,38.421584,37.615975,44.670014,47.445735,41.105813,18.113491,50.000000,1.476699e3
0.017000,0.252567,3651.502560,4529.730479,9.420005,26.439661,42.285760,2689.186831,71.444317,120.271816,0.321615,80.268226,49.403179,2617.485201,25.075914,52.159947,3083.353434,22.685908,66.041914,228.120763,341.099395,94.599376,77.301205,63.052630,53.979707,24.643558,61.301921,22.210000,38.478683,37.503179,48.659947,47.445735,41.105813,18.113491,50.000000,1.099257e3
0.018000,0.249336,3678.866414,4507.879426,9.267294,27.200140,42.192225,2688.522036,70.989854,120.248182,0.324034,80.247746,50.086792,2616.730809,24.733864,50.050912,3083.525754,23.295985,66.036259,229.173109,341.105767,94.604539,77.313465,63.052630,53.979707,24.643558,61.301921,22.210000,38.412204,38.186792,46.550912,47.445735,41.105813,18.113491,50.000000,1.505444e3
0.019000,0.249781,3685.399055,4512.215350,9.419415,27.076578,42.437970,2689.121154,71.222139,120.225768,0.324920,80.249404,51.408900,2617.959775,25.091364,50.175934,3083.370202,23.057214,66.049746,228.224341,341.346484,94.596132,77.302504,63.052630,53.979707,24.643558,61.301921,22.210000,38.472115,39.508900,46.675934,47.445735,41.105813,18.113491,50.000000,3.444843e2
0.020000,0.248315,3650.334555,4550.358069,9.318736,27.135523,42.360641,2688.985994,71.563041,120.247999,0.323183,80.256689,48.209093,2617.072348,25.558530,50.900922,3083.749337,23.075946,66.011037,227.968267,341.588020,94.607590,77.306761,63.052630,53.979707,24.643558,61.301921,22.210000,38.458599,36.309093,47.400922,47.445735,41.105813,18.113491,50.000000,8.091425e2
0.021000,0.250152,3678.890119,4497.906638,9.357568,27.247055,42.136404,2688.530849,71.434467,120.228341,0.323071,80.262950,50.335949,2617.769071,24.633822,49.555878,3083.705794,23.175104,66.048312,226.501924,341.000688,94.592351,77.294672,63.052630,53.979707,24.643558,61.301921,22.210000,38.413085,38.435949,46.055878,47.445735,41.105813,18.113491,50.000000,1.242680e3
0.022000,0.248503,3660.272192,4516.446874,9.278179,26.888793,41.732580,2689.038120,70.758228,120.210170,0.322595,80.261784,49.638658,2618.380304,25.013682,47.478110,3084.071692,23.050666,66.019733,226.522478,341.561174,94.583852,77.294676,63.052630,53.979707,24.643558,61.301921,22.210000,38.463812,37.738658,43.978110,47.445735,41.105813,18.113491,50.000000,5.320920e2
0.023000,0.249782,3663.680355,4503.556144,9.322813,27.115794,42.586994,2689.129230,71.956253,120.206982,0.323756,80.246398,50.951772,2617.769406,24.933185,50.035643,3084.535105,22.251273,66.034211,230.722065,341.425855,94.595533,77.295209,63.052630,53.979707,24.643558,61.301921,22.210000,38.472923,39.051772,46.535643,47.445735,41.105813,18.113491,50.000000,1.323186e3
0.024000,0.248401,3668.309814,4510.806432,9.383692,27.003775,42.146849,2689.493706,72.450372,120.192162,0.322483,80.250423,50.121424,2617.862775,25.456254,51.563790,3084.434675,22.756406,66.030066,230.296776,341.369514,94.600828,77.284710,63.052630,53.979707,24.643558,61.301921,22.210000,38.509371,38.221424,48.063790,47.445735,41.105813,18.113491,50.000000,6.630075e2
0.025000,0.250772,3653.352984,4501.766286,9.353029,26.817600,42.269166,2689.045247,71.162492,120.209176,0.322078,80.247224,48.989446,2618.150897,25.437411,50.391117,3084.631933,23.208570,66.025833,227.941278,341.757440,94.593177,77.301616,63.052630,53.979707,24.643558,61.301921,22.210000,38.464525,37.089446,46.891117,47.445735,41.105813,18.113491,50.000000,1.105795e3
0.026000,0.250109,3652.000499,4528.002063,9.323029,27.232223,42.710495,2689.982866,71.014475,120.181451,0.320131,80.260276,47.406124,2618.451633,24.847375,48.856675,3084.760561,22.966865,66.029605,228.653196,341.764193,94.606017,77.304364,63.052630,53.979707,24.643558,61.301921,22.210000,38.558287,35.506124,45.356675,47.445735,41.105813,18.113491,50.000000,6.408087e2
0.027000,0.250423,3661.441857,4465.078724,9.385889,26.716737,41.757806,2689.410080,71.428193,120.182428,0.324020,80.242905,51.218931,2617.664717,23.802665,50.311411,3084.468033,22.701334,66.039626,231.679147,341.359162,94.602785,77.291391,63.052630,53.979707,24.643558,61.301921,22.210000,38.501008,39.318931,46.811411,47.445735,41.105813,18.113491,50.000000,1.123197e3
0.028000,0.249728,3642.865834,4496.560337,9.283805,27.136746,42.109612,2689.217764,71.325479,120.165505,0.323965,80.238633,50.264701,2618.291602,25.182836,49.107981,3084.923698,22.881936,66.024699,227.061974,341.507768,94.596919,77.291136,63.052630,53.979707,24.643558,61.301921,22.210000,38.481776,38.364701,45.607981,47.445735,41.105813,18.113491,50.000000,1.403102e3
0.029000,0.249635,3665.460743,4542.010404,9.358970,26.949964,42.053454,2689.828656,71.128264,120.174166,0.321885,80.250812,50.377447,2618.906207,25.385638,50.599019,3084.911929,22.426103,66.023762,228.993640,341.168566,94.591855,77.292036,63.052630,53.979707,24.643558,61.301921,22.210000,38.542866,38.477447,47.099019,47.445735,41.105813,18.113491,50.000000,4.466385e2
0.030000,0.252957,3636.414602,4520.992061,9.353573,26.839006,41.975577,2689.532234,71.758380,120.171797,0.321285,80.243136,50.410126,2618.751412,25.302111,50.117177,3084.649834,23.211376,66.034780,227.522624,341.522748,94.601033,77.292528,63.052630,53.979707,24.643558,61.301921,22.210000,38.513223,38.510126,46.617177,47.445735,41.105813,18.113491,50.000000,5.450846e2
0.031000,0.251707,3660.915242,4485.068217,9.309805,27.069454,42.053035,2689.639529,71.137731,120.141868,0.322967,80.248953,51.205716,2618.819007,25.210618,50.001487,3084.996270,23.014651,66.016226,227.644004,341.536340,94.587889,77.311050,63.052630,53.979707,24.643558,61.301921,22.210000,38.523953,39.305716,46.501487,47.445735,41.105813,18.113491,50.000000,9.175073e1
0.032000,0.252297,3646.150374,4507.801630,9.369855,26.909827,42.463257,2689.650756,71.688183,120.157811,0.321928,80.251726,51.606982,2619.512862,25.644464,50.602732,3085.306510,22.870827,66.026590,229.752741,341.177790,94.595860,77.276039,63.052630,53.979707,24.643558,61.301921,22.210000,38.525076,39.706982,47.102732,47.445735,41.105813,18.113491,50.000000,4.519827e2
0.033000,0.252739,3679.307632,4530.754967,9.325911,27.027049,42.333533,2690.271631,71.831622,120.113070,0.324601,80.244890,50.455772,2619.731546,26.034997,50.265691,3085.239145,23.130463,66.034409,228.493474,341.414124,94.588385,77.295933,63.052630,53.979707,24.643558,61.301921,22.210000,38.587163,38.555772,46.765691,47.445735,41.105813,18.113491,50.000000,4.260258e2
0.034000,0.252247,3667.574603,4473.490833,9.370161,26.692129,42.470577,2690.407015,71.489929,120.141088,0.322515,80.241872,48.599208,2619.281925,25.450234,50.328026,3085.338415,23.124593,65.977938,227.712742,341.416301,94.598901,77.299169,63.052630,53.979707,24.643558,61.301921,22.210000,38.600702,36.699208,46.828026,47.445735,41.105813,18.113491,50.000000,3.812202e2
0.035000,0.248832,3662.138840,4497.571795,9.294794,26.977931,42.420953,2690.458675,71.584972,120.135302,0.323516,80.266042,49.888013,2619.473398,24.575556,50.125395,3086.140743,23.000545,66.005241,227.808375,341.157189,94.600844,77.274185,63.052630,53.979707,24.643558,61.301921,22.210000,38.605868,37.988013,46.625395,47.445735,41.105813,18.113491,50.000000,1.136317e3
0.036000,0.251308,3660.187879,4544.560396,9.391997,26.952114,42.782518,2690.221109,71.538598,120.119123,0.323975,80.240818,49.164757,2619.207518,24.815700,50.003154,3085.503843,23.041964,66.024825,228.025209,341.604501,94.607654,77.299418,63.052630,53.979707,24.643558,61.301921,22.210000,38.582111,37.264757,46.503154,47.445735,41.105813,18.113491,50.000000,1.048861e2
0.037000,0.251686,3658.909243,4512.019164,9.303958,26.875546,42.262942,2691.006750,71.272703,120.126009,0.323531,80.239528,50.267264,2619.465625,24.726863,50.314753,3086.402182,23.001989,66.025436,228.756496,341.519811,94.602767,77.313306,63.052630,53.979707,24.643558,61.301921,22.210000,38.660675,38.367264,46.814753,47.445735,41.105813,18.113491,50.000000,3.189658e2
0.038000,0.250379,3691.490444,4539.510616,9.372865,26.821925,42.509531,2690.507901,71.709121,120.109352,0.324192,80.245772,51.040247,2620.068556,25.078494,49.401649,3085.779877,23.038342,66.005466,228.097838,341.476070,94.619620,77.284286,63.052630,53.979707,24.643558,61.301921,22.210000,38.610790,39.140247,45.901649,47.445735,41.105813,18.113491,50.000000,4.085588e2
0.039000,0.249000,3647.118993,4524.597263,9.390905,27.255479,42.019680,2690.635243,72.269750,120.122604,0.324852,80.232986,48.322468,2619.308543,25.776467,50.616075,3086.304042,22.902497,66.003613,228.742812,341.637747,94.601652,77.300796,63.052630,53.979707,24.643558,61.301921,22.210000,38.623524,36.422468,47.116075,47.445735,41.105813,18.113491,50.000000,5.950750e2
0.040000,0.249161,3648.982396,4540.841613,9.300265,27.248920,42.439614,2691.197606,71.876481,120.109218,0.324105,80.234598,50.963451,2619.395538,24.735330,50.292958,3086.112504,22.928019,66.008008,227.638776,341.377446,94.602299,77.281274,63.052630,53.979707,24.643558,61.301921,22.210000,38.679761,39.063451,46.792958,47.445735,41.105813,18.113491,50.000000,1.100479e3
0.041000,0.248875,3676.268155,4485.806169,9.293133,27.276832,42.056844,2690.781130,70.951138,120.082583,0.325203,80.224178,50.809434,2620.152042,25.369317,48.767643,3086.346173,23.026455,66.016968,227.481868,341.269018,94.594999,77.314156,63.052630,53.979707,24.643558,61.301921,22.210000,38.638113,38.909434,45.267643,47.445735,41.105813,18.113491,50.000000,8.144412e2
0.042000,0.250954,3654.163773,4499.053436,9.311698,26.994563,41.889174,2690.707939,71.415652,120.106195,0.323886,80.224983,48.693927,2620.143718,25.363570,49.406865,3086.394001,22.486485,65.999454,227.513866,341.669034,94.613191,77.297880,63.052630,53.979707,24.643558,61.301921,22.210000,38.630794,36.793927,45.906865,47.445735,41.105813,18.113491,50.000000,7.616258e2
0.043000,0.252210,3651.856751,4522.145913,9.348145,27.080751,42.112789,2690.775473,71.191881,120.113466,0.325363,80.230559,51.469720,2619.498900,24.793812,49.542740,3086.479986,22.750322,66.003435,229.283244,341.755353,94.590310,77.280884,63.052630,53.979707,24.643558,61.301921,22.210000,38.637547,39.569720,46.042740,47.445735,41.105813,18.113491,50.000000,9.271166e2
0.044000,0.250657,3648.534592,4496.646104,9.394663,26.805953,42.485395,2691.075445,71.201664,120.097803,0.322613,80.234421,49.980015,2620.128906,25.676930,50.513231,3086.255866,22.772278,66.007381,228.585086,341.298175,94.589795,77.291606,63.052630,53.979707,24.643558,61.301921,22.210000,38.667545,38.080015,47.013231,47.445735,41.105813,18.113491,50.000000,9.680713e2
0.045000,0.249106,3623.384794,4518.116508,9.343440,26.627876,42.344394,2691.430495,71.866935,120.082701,0.322238,80.219814,49.061591,2619.703721,25.317889,48.670109,3086.901819,22.934661,66.010087,230.412316,341.856363,94.605084,77.278482,63.052630,53.979707,24.643558,61.301921,22.210000,38.703049,37.161591,45.170109,47.445735,41.105813,18.113491,50.000000,5.200146e2
0.046000,0.249170,3645.594859,4550.119626,9.336662,26.827143,42.076176,2691.630485,71.109528,120.071551,0.323922,80.210322,50.568014,2620.158349,24.913517,47.345253,3087.137746,22.594548,66.019479,227.113670,341.409510,94.589613,77.289951,63.052630,53.979707,24.643558,61.301921,22.210000,38.723049,38.668014,43.845253,47.445735,41.105813,18.113491,50.000000,6.894640e2
0.047000,0.251262,3658.352287,4556.217959,9.366518,26.868707,42.068500,2691.177548,71.351312,120.087790,0.322184,80.229337,51.339635,2620.086466,25.398086,50.898671,3086.328235,22.216728,66.014174,229.433257,340.922868,94.596821,77.304449,63.052630,53.979707,24.643558,61.301921,22.210000,38.677755,39.439635,47.398671,47.445735,41.105813,18.113491,50.000000,1.014664e3
0.048000,0.248594,3658.844578,4477.974005,9.325194,26.815196,42.289107,2691.680488,71.514178,120.074867,0.326674,80.230282,50.213522,2620.776978,25.634888,49.673297,3086.845946,22.535684,66.002957,230.864056,341.559423,94.600144,77.300415,63.052630,53.979707,24.643558,61.301921,22.210000,38.728049,38.313522,46.173297,47.445735,41.105813,18.113491,50.000000,1.323328e3
0.049000,0.251179,3644.259232,4498.950267,9.304879,26.739482,42.494592,2692.343236,71.520003,120.076214,0.324158,80.216660,49.036901,2620.543550,25.529842,50.996543,3086.831867,22.688623,65.994086,226.052591,341.291684,94.593020,77.286285,63.052630,53.979707,24.643558,61.301921,22.210000,38.794324,37.136901,47.496543,47.445735,41.105813,18.113491,50.000000,2.709611e2
0.050000,0.249829,3665.783750,4516.709243,9.397760,26.915333,42.231474,2692.066869,71.790657,120.065265,0.322750,80.211889,48.660123,2620.399195,25.055240,51.211458,3087.121158,23.111390,66.025649,226.896518,341.493230,94.598887,77.300498,63.052630,53.979707,24.643558,61.301921,22.210000,38.766687,36.760123,47.711458,47.445735,41.105813,18.113491,50.000000,7.344878e2
0.051000,0.248556,3648.605630,4538.813434,9.346023,27.010180,42.097089,2691.553524,71.248008,120.065458,0.326743,80.209316,50.927856,2620.741249,24.505146,49.654907,3087.068201,23.508134,66.006038,229.191450,341.531806,94.611182,77.311490,63.052630,53.979707,24.643558,61.301921,22.210000,38.715352,39.027856,46.154907,47.445735,41.105813,18.113491,50.000000,5.514080e2
0.052000,0.252574,3643.912374,4506.825340,9.291858,27.088524,42.269666,2691.500743,71.313911,120.070209,0.327471,80.202421,50.677279,2620.766462,25.350313,48.688414,3087.243555,23.077036,65.994036,231.030387,341.571968,94.603343,77.287700,63.052630,53.979707,24.643558,61.301921,22.210000,38.710074,38.777279,45.188414,47.445735,41.105813,18.113491,50.000000,8.914580e2
0.053000,0.250294,3666.891481,4494.307461,9.327451,27.014052,42.296554,2692.021384,71.410266,120.052972,0.328416,80.214639,50.746672,2621.165667,25.303173,49.672182,3087.915885,22.675222,66.018362,228.206752,341.377706,94.618808,77.297565,63.052630,53.979707,24.643558,61.301921,22.210000,38.762138,38.846672,46.172182,47.445735,41.105813,18.113491,50.000000,7.774966e2
0.054000,0.250530,3678.730451,4486.822296,9.344990,26.863222,42.354321,2692.012516,71.458931,120.067159,0.324413,80.219554,48.984829,2621.163942,25.535771,48.938218,3087.518093,22.665718,65.997195,229.167581,341.324660,94.591012,77.299522,63.052630,53.979707,24.643558,61.301921,22.210000,38.761252,37.084829,45.438218,47.445735,41.105813,18.113491,50.000000,1.853673e2
0.055000,0.251293,3676.616785,4491.932346,9.336662,27.104878,42.199528,2692.784941,71.381807,120.066236,0.324976,80.210497,49.239093,2621.159432,24.877795,49.819937,3087.497304,22.558035,65.998780,228.559489,341.982019,94.593396,77.302008,63.052630,53.979707,24.643558,61.301921,22.210000,38.838494,37.339093,46.319937,47.445735,41.105813,18.113491,50.000000,8.112355e2
0.056000,0.248196,3639.737981,4539.200111,9.344655,26.610953,42.009449,2692.032587,71.600738,120.053617,0.326882,80.190912,50.356497,2621.263489,24.834725,52.657526,3087.797421,22.777790,66.001389,227.928903,341.321507,94.599395,77.303462,63.052630,53.979707,24.643558,61.301921,22.210000,38.763259,38.456497,49.157526,47.445735,41.105813,18.113491,50.000000,2.974224e2
0.057000,0.251252,3673.281541,4548.188091,9.261156,26.443325,42.592042,2692.561613,71.537608,120.082746,0.328964,80.194172,50.174330,2621.862193,25.044150,48.792790,3088.392355,23.573217,65.993792,228.818897,341.705522,94.592447,77.302321,63.052630,53.979707,24.643558,61.301921,22.210000,38.816161,38.274330,45.292790,47.445735,41.105813,18.113491,50.000000,1.597506e3
0.058000,0.250073,3648.434965,4504.458786,9.328353,27.069854,42.234598,2692.376569,71.114290,120.077054,0.326800,80.213759,52.534248,2621.258138,25.243163,49.577855,3088.039730,22.884769,65.984535,229.324050,341.501859,94.595990,77.297022,63.052630,53.979707,24.643558,61.301921,22.210000,38.797657,40.634248,46.077855,47.445735,41.105813,18.113491,50.000000,1.198127e3
0.059000,0.251072,3670.385751,4503.574695,9.338433,26.761809,42.584507,2693.074096,72.252641,120.059952,0.326361,80.213265,49.278373,2621.365982,26.140276,51.376423,3088.190823,22.837536,65.992148,227.539065,341.681187,94.593461,77.276003,63.052630,53.979707,24.643558,61.301921,22.210000,38.867410,37.378373,47.876423,47.445735,41.105813,18.113491,50.000000,1.267677e3
0.060000,0.249860,3646.321401,4531.098320,9.333584,27.185096,42.348071,2692.675593,71.374595,120.064934,0.326218,80.195984,50.252217,2621.674633,25.162446,51.513120,3088.499470,22.970477,65.994968,227.309919,341.410066,94.608297,77.307701,63.052630,53.979707,24.643558,61.301921,22.210000,38.827559,38.352217,48.013120,47.445735,41.105813,18.113491,50.000000,1.047524e3
0.061000,0.249252,3681.429414,4528.592159,9.305993,27.021017,42.122038,2692.763695,70.901966,120.045377,0.327092,80.185508,50.309434,2622.022115,25.373552,50.312650,3087.985005,23.512770,66.000920,229.035369,341.268660,94.613937,77.300553,63.052630,53.979707,24.643558,61.301921,22.210000,38.836370,38.409434,46.812650,47.445735,41.105813,18.113491,50.000000,4.757143e2
0.062000,0.252058,3646.897291,4459.618713,9.347848,26.926239,42.084373,2692.854173,72.256666,120.054767,0.325773,80.195063,49.285740,2621.576811,25.232366,50.138748,3088.131879,23.141105,65.998856,228.507950,341.414892,94.593818,77.312999,63.052630,53.979707,24.643558,61.301921,22.210000,38.845417,37.385740,46.638748,47.445735,41.105813,18.113491,50.000000,3.821747e2
0.063000,0.249092,3683.912530,4529.740482,9.401337,26.972706,42.202045,2693.346592,71.860557,120.056518,0.327039,80.208121,50.027636,2621.650269,24.865255,50.336438,3088.584123,22.890394,65.967073,230.723917,341.220433,94.611377,77.303473,63.052630,53.979707,24.643558,61.301921,22.210000,38.894659,38.127636,46.836438,47.445735,41.105813,18.113491,50.000000,5.127314e2
0.064000,0.250367,3681.662633,4482.519966,9.258646,26.830889,42.022388,2692.838228,71.135491,120.064046,0.323998,80.218160,50.379505,2622.051547,25.000833,51.245511,3088.691471,23.063289,65.963978,228.028776,341.455522,94.600052,77.300416,63.052630,53.979707,24.643558,61.301921,22.210000,38.843823,38.479505,47.745511,47.445735,41.105813,18.113491,50.000000,1.294003e2
0.065000,0.250294,3655.335100,4501.519665,9.361964,26.964806,42.142918,2692.937678,71.503359,120.070800,0.326003,80.198581,49.180703,2622.271660,25.427661,49.212195,3089.020948,23.246675,65.978235,232.316333,341.484542,94.593280,77.322263,63.052630,53.979707,24.643558,61.301921,22.210000,38.853768,37.280703,45.712195,47.445735,41.105813,18.113491,50.000000,4.489899e2
0.066000,0.250486,3692.117429,4506.302078,9.353477,26.845827,42.320412,2693.148910,71.386036,120.060214,0.323102,80.172847,49.277654,2622.119968,24.921052,51.579336,3088.917456,22.880004,65.988144,229.032818,341.678671,94.604498,77.297452,63.052630,53.979707,24.643558,61.301921,22.210000,38.874891,37.377654,48.079336,47.445735,41.105813,18.113491,50.000000,8.214804e2
0.067000,0.250156,3663.197122,4548.429706,9.375374,27.145937,42.521894,2693.570196,71.205380,120.065709,0.326895,80.174420,48.517102,2622.307900,24.877063,52.688062,3088.924650,23.393417,65.961991,227.774560,341.609640,94.587145,77.304421,63.052630,53.979707,24.643558,61.301921,22.210000,38.917020,36.617102,49.188062,47.445735,41.105813,18.113491,50.000000,8.104896e2
0.068000,0.250915,3655.761678,4503.465050,9.319841,26.930356,42.084660,2693.109513,70.883278,120.060736,0.325259,80.176640,49.741452,2622.626976,24.419817,51.869549,3088.403213,24.148619,65.968281,228.936416,341.643141,94.604658,77.301607,63.052630,53.979707,24.643558,61.301921,22.210000,38.870951,37.841452,48.369549,47.445735,41.105813,18.113491,50.000000,9.631304e2
0.069000,0.250778,3648.998598,4510.970608,9.329067,26.668877,42.446269,2693.662956,71.341580,120.058707,0.322541,80.163022,48.793221,2622.286350,24.769862,49.475073,3090.006905,23.757194,65.985519,229.463248,341.748658,94.610474,77.307448,63.052630,53.979707,24.643558,61.301921,22.210000,38.926296,36.893221,45.975073,47.445735,41.105813,18.113491,50.000000,3.908593e2
0.070000,0.251356,3676.095380,4512.508880,9.295238,26.626441,41.893900,2693.542031,71.502184,120.063077,0.324256,80.176948,49.513617,2622.877876,24.354548,50.865292,3089.198346,23.155450,65.972268,229.749526,341.491530,94.598030,77.300382,63.052630,53.979707,24.643558,61.301921,22.210000,38.914203,37.613617,47.365292,47.445735,41.105813,18.113491,50.000000,1.200491e3
0.071000,0.251861,3662.239526,4537.642368,9.410543,27.076998,42.494577,2694.041948,71.786939,120.067254,0.327919,80.181967,50.749112,2622.420699,24.600663,49.381506,3089.218339,23.312719,65.976833,226.741450,341.645079,94.600765,77.288845,63.052630,53.979707,24.643558,61.301921,22.210000,38.964195,38.849112,45.881506,47.445735,41.105813,18.113491,50.000000,2.249342e2
0.072000,0.250306,3694.618536,4505.933571,9.367169,26.884571,42.325953,2693.769670,71.617733,120.064687,0.325172,80.161510,49.338149,2622.507117,25.046336,51.368156,3089.735292,23.130879,65.957920,230.032537,341.573613,94.602115,77.301276,63.052630,53.979707,24.643558,61.301921,22.210000,38.936967,37.438149,47.868156,47.445735,41.105813,18.113491,50.000000,7.421498e2
